url,name,price,rating,reviewCount,description,asin,manufacturer
https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&sprefix=ba%2Caps%2C283&sr=8-90,Gear Triumph Backpack Navy Blue-Beige (BKPTRMP520522),₹895,4.2,"4,864",NA,B00VWM11HQ,Gear Merchandise PVT LTD
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-93,Lenovo Casual Laptop Briefcase T210 (Toploader) 39.62 cm (15.6-inch) Water Repellent Black,₹799,4.2,"43,223",NA,B075Y6Y9H5,"‎Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560156, 1. DONGGUAN NIDAIKE ELECTRONIC TECHNOLOGY CO.,LTD. No.38 Taikang Street,Baihao Village, Houjie Town,Dongguan City,Guangdong Province,China-523957 2. Talent Hill Industrial Co., Ltd. Room 811, 7th Floor, No. 19 East tricy clic North Road , Chao yang District, Beijing, China."
https://www.amazon.in/Amazon-Brand-Autumn-Winter20-womens-Handbag/dp/B08H89HSRV/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-94,Amazon Brand - Eden & Ivy Autumn-Winter'20 womens Amazon Brand - Eden & Ivy Handbag (Black),₹599,4.2,891,NA,B08H89HSRV,Amazon Brand - Eden & Ivy
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-95,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm) (Dark Grey),₹399,4.1,"6,867","Storite Stylish Small Nylon Padded Sling Cross Body Travel Office Business Messenger one Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey) Brand: Storite Product Material: Nylon Polyester Product Dimension : · Length (Horizontal distance) - 16cm, Height - 25cm, Width - 7.5cm . Liter Size : 3 L.small capacity but perfectly fits up to 10"" Tablet and you can use it as a business bag to put all your small Accessory Product Type: Cross body messenger travel Product description: Perfect messenger bag/shoulder bag/cross body bag/handbag/ hiking or travelling Bag, suitable for office, school, outdoor, business and other occasions. Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements.The stitching on this product is nice and very strong. Product Dimensions: 16cm x 7.5cm x 25cm , Belt Length - 140 cm Adjustable Cross body Shoulder Strap: Carry your cross body bag securely thanks to the fully adjustable strap. Wear it on your shoulder or across your body for added protection against pickpockets & purse snatchers.Wear it on your shoulder or across your body for added protection against pickpockets & purse snatchers. Read more Perfect For Tablet: small capacity but perfectly fits up to 10"" Tablet and you can use it as a business bag to put all your small AccessoryIt has enough pockets and capacity to organised your basic survival gear, as well as to conveniently carry the stuff you have to access regularly. It must be the ideal gift for Birthday, Thanksgiving, Christmas, anniversary.Note : You can't use as a Tiffin bag.6mm heatlon Foam pads inside all Sling bags , which helps to prevent damage for phones etc. Read more Multiple Compartment 1 Main Pocket1 Front Side PocketSmall side Pocket1 Back Side Pocket Perfect For Travelling It has enough pockets and capacity to organise your basic survival gear, as well as to conveniently carry the stuff you have to access regularlyWash it with clean water in ordinary temperature.Do Not wash it with hot water and alkaline detergent. Multi functional Bag Our sling bags provide style and maximise comfort without sacrificing quality.The sling bag has one compartment which can hold a mobile phone, wallet, Tablet office, travel and other daily things. Read more Canvas Cross body Travel Bag Beige-Brown Sling Bag With Brown White strap- Brown Sling Bag With Middle Strip - Light Grey Sling bag PU leather - Metal Grey Material Canvas Canvas Fabric PU Leather Belt Size 130 CM 135 CM 114 CM 145 CM",B07PFF4RYC,SaiTech IT Private Limited
https://www.amazon.in/Artistix-Expandable-Multifunctional-Charging-Backpack/dp/B09H4VCC42/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&smid=A1VUWH3EQIJX98&sprefix=ba%2Caps%2C283&sr=8-96,"Artistix Archer Expandable | Multifunctional Laptop Bag with USB Charging | Travel Bag Pack | Anti Theft Backpack for Office, Business (35 Litre, 15.6 Inch)","₹1,870",4.7,54,"Anti-theft Designs We understand that your assets and documents can be of great value. To care for them, it features an anti-theft zippered pocket in the lower back of the backpack. Laptop Space There is always some space for your work or sturdy companion in this backpack. With a special padded compartment, you can always keep it safe. Roomy Compartments Never miss on your assets with this backpack. Making it ideal and a perfect companion with multiple roomy compartments. Read more USB Feature External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. Water Proof Structure Don’t worry about those unwanted or uninformed splashes as this backpack is splash-proof and saves your valuables every time. High Quality Material This backpack is made of high-quality water-resistant material in black color. Read more Read more Read more",B09H4VCC42,"Durant International. Address : GIDC Lodhika, Rajkot-360021, Gujarat. Customer Care : 9809804990"
https://www.amazon.in/Comfabie-Casual-Waterproof-Laptop-Bag/dp/B0B1XJWJ37/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&sprefix=ba%2Caps%2C283&sr=8-97,Comfabie 35 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,₹749,3.9,32,NA,B0B1XJWJ37,Pee jay international
https://www.amazon.in/15-6-inch-Briefcase-Waterproof-Artificial-Compatible/dp/B094GB8VS2/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&sprefix=ba%2Caps%2C283&sr=8-98,"World Speed 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Artificial Leather Handbag,Compatible with laptop MacBook Notebook,for Men/Women",₹649,4.2,391,NA,B094GB8VS2,WORLD SPEED
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N3DCTM/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&sprefix=ba%2Caps%2C283&sr=8-99,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Navy Blue),"₹1,499",4.1,"3,214","Material: Nylon, Inner Material: Polyester Capacity: 50 Liters Color: Grey & Navy Blue Read more HEROZ Hacker 50 litres Nylon Travel Laptop Backpack This grey and Grey with navy blue backpack by Heroz is ergonomically designed for all ages, genders and purposes. Made of PU polyester material, this bag is ideal for use as a college bag, casual backpack, laptop bag or a work bag. Read more Style and Substance: The grey color with navy blue undertones gives a neutral look and an advantage over excess dust collection. 3 main and an extra compartment provides ample storage space for accessories, electronics, notebooks and stationery. Also comes with bottle mesh pockets on either sides. Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap. Comfort First: The padded base, back and shoulder straps provide comfort and support for carrying heavy items for a long duration. Read more Read more",B083N3DCTM,‎A. H. Creation
https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XTK33VB/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1658679615&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-100,"POLESTAR Epic 30 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women, stylish & durable, 1 year warranty",₹567,3.3,46,NA,B09XTK33VB,NA
https://www.amazon.in/Protecta-Professional-15-6-inch-Briefcase-Geometric/dp/B07GNCRCP4/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-99,Protecta The Professional Laptop Bag Briefcase for Laptops with Screen Size Up to 15.6 Inch (Black & Indian Geometric Print),₹649,4.4,"1,212",NA,B07GNCRCP4,Protecta Inc
https://www.amazon.in/OUTBOX-Waterproof-Laptop-Backpack/dp/B09CNHQ73V/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-100,"OUTBOX Waterproof Laptop Backpack,Red",₹499,3.8,246,NA,B09CNHQ73V,NA
https://www.amazon.in/Storite-Leather-Sling-Chocolate-Brown/dp/B09CDP9RDB/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-101,"Storite Stylish PU Leather Sling Cross Body Travel Bag for Men Women (22x10x26.5 cm, Chocolate Brown)",₹899,4.0,112,"Storite Stylish PU Leather Sling Cross Body Travel Messenger Bag for Men Women (22x10x26.5 cm, Chocolate Brown) Brand: StoriteProduct Material: PU LeatherProduct Dimension: Length (Horizontal distance) - 22cm, Height – 26.5cm, Width – 10cmBelt Length : 145 cmProduct Type : Cross body messenger travel bag Product description: Perfect messenger bag/shoulder bag/cross body bag/handbag/ hiking or travelling Bag, suitable for outdoor and other occasions. The stitching on this product is nice and very strong. Small capacity but perfectly fits up to 8"" Tablet and you can use it as a business bag to put all your small Accessory. Details of Messenger Bag: 26.5x22x10 CM The messenger bag is made up of high quality canvas, multi-functional structure.Zipper closure, High quality, strong and durable. Great for travelling, shopping and sports.This messenger bag can store books, writing supplies, 8"" Tablet, glasses and daily essentials.Our sling bags provide style and maximize comfort without sacrificing quality.Disclaimer: To analyse the size accurately, kindly read the dimension and check with any scale available to you before placing order.(Please Note : This bag is Small size Please Check Dimension Before Placing Order) Read more Multifunctional Structure: 2 front-side pockets for cards and phones.1 main compartment1 In Side Pocket for Case & Essenstials.1 other pocket behind main compartment1 zipper rear pocketWith sufficient space for daily essentials, this messenger bag is perfect for travelers, students, commuters and everyone in-between.Well located compartment and zipper pockets allow anyone to get belongings in organized way. Read more Quailty Zipper and Material: Very Long and sturdy Adjustable Strap. It has wide shoulder strap that eliminates shoulder fatigueWell-made zipper, even & smooth stitching and reinforced stress points for protection and durability feel. Ideal for Everyday: Spacious compartments with well located pockets offer sufficient storage space for daily essentials like Tablet, phone and other books or notepads, it switches from work mode to play as fast as you can. Messenger Bag: Shoulder messenger bag great for working, traveling, school and everyday using.It's Perfect for all men, women, teens,high school students etc. Read more Leather Sling Bag HORIZ strip-CBrown PU Leather Sling Bag Middle Strip CBrown PU Leather Sling Bag Black Patch CBrown PU Leather Vertical Sling Bag Dark Brown PU Leather Sling Bag Flap Dark Brown Material PU Leather PU Leather PU Leather PU Leather PU Leather Dimensions 26 x 6 x 28.5 cm 18 x 6 x 25.5 cm 18 x6 x 25.5 cm 18x8x27cm 20x8.5x25 cm Belt Length 135 CM 155 CM 155 CM 140 CM 132 CM Adjustable Strap ✓ ✓ ✓ ✓ ✓",B09CDP9RDB,SaiTech IT Private Limited
https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&smid=A1D6EF3ZA9VMEJ&sprefix=ba%2Caps%2C283&sr=8-102,POLICE 30 Ltrs Laptop Backpack,"₹1,199",4.0,548,"Read more Pump up your style quotient a notch higher as you step out carrying casual backpack from the house of Police. It has a vibrant and stylish design, along with the added benefit of spacious interiors. Made from polyester, this backpack features a black color along with the brand name in front. It also has multiple compartments with zippers along with a stylish design, the bag has padded adjustable back straps that provide carrying comfort. The back panel is also finely padded for ease when you are carrying the backpack. This provides resistance from sweat along with ease of carrying the bag when you are on the move. Read more Padded Back Straps The bag has padded adjustable back straps that provide carrying comfort. The back panel is also finely padded for ease when you are carrying the backpack. This provides resistance from sweat along with ease of carrying the bag when you are on the move. Read more Read more",B09CQ5T3LN,NA
https://www.amazon.in/Nursary-PlushVelvet-Backpacks-Cartoon-PADAY_BAG_9/dp/B0926623N8/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-103,SBSB Kids Nursary School Bag Soft PlushVelvet Backpacks Cartoon Baby Boy/Girl (2-5 Years) PADAY_BAG_9,₹178,3.4,162,NA,B0926623N8,SBSB
https://www.amazon.in/Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-104,Wesley Office Laptop Bag Briefcase Notebook Professional Business 15.6 Inch Briefcase Messenger Sling College Bag Water Resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men… (Grey),₹423,4.3,"4,024",NA,B08K7PN23C,"‎Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039"
https://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&smid=A43ILAQ271414&sprefix=ba%2Caps%2C283&sr=8-105,Hammonds Flycatcher Original Bombay Brown Leather Laptop Messenger Bag for Laptop/MacBook up to 15.6 inch|Padded Laptop Compartment|Office Bag,"₹2,301",4.3,"3,740","Full Grain Leather The Hammonds Flycatcher messenger bag is created out of genuine full-grain leather which gets better with time. Moreover, offers a gentle appearance to the bag to match your gentle look. Padded Compartment This bag has a capacious padded compartment with a zip closure to keep your laptop safe. Additionally, it has dedicated pouches to store items like pens, mobile, etc. Precisely Designed This product is designed with high quality thread & material by a team of skilled artisans making it apt for office, university, meetings, and business travels. Read more Convenient Handgrip & Strap For carrying the bag easily, there are padded & strong handles & a strap that can carry the weight while providing you with comfort. Smooth Sliders It prevents your belongings from falling out. To give you better ease these sliders open and close smoothly. Metallic Accessories All the hardware such as dog hooks & dee, closure, etc. of the bag is of heavy-duty metal that is durable enough for regular use. Read more Read more Read more",B07P2TQH78,Hindustan Foam
https://www.amazon.in/Okami-Wolf-ZenPack-Unisex-adult-Charging/dp/B09PRH27MV/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-106,Okami Wolf ZenPack Unisex-adult Laptop Bag with USB Fast Charging (Black),"₹2,799",4.5,100,"Read more Read more Read more Water Resistant - Engineered with DRYE Tech Designed to withstand light rain and accidental spills. Engineered in collaboration with DRYE by Okami using durable water-resistant fabric and zippers. Dedicated Laptop and Tablet Compartments The ZenPack comes equipped with a dedicated laptop compartment for laptops up to 15.6"" and additional padded storage for a tablet up to 11"" screen size. Spacious Master Compartment The ZenPack comes with a spacious master compartment and an advanced organiser allows for increased carry capacity and organisation. Read more Luxurious Leather Handle Heavy-duty vegan leather handle, durable construction, and robust materials tackle your everyday commute with ease. Smooth, Heavy-Duty and Water-Resistant Zippers The zippers used on the ZenPack are heavy-duty, smooth, and durable. The storm flaps covering the zipper are engineered in collaboration with DRYE by Okami to make the backpack Water-Resistant in case of light rain or spills. Heavy-Duty Metal Hardware Convertible Carry - Carry as a sling or a briefcase, the ZenPack is suitable for both. The included detachable padded shoulder straps come with heavy-duty metal hardware for durability. Read more Rear Hidden Pocket Hidden storage pocket for important documents like passports, tickets, cash while on the go. Trolley Pass-Through Equipped with a trolley pass-through luggage strap. Perfect when traveling with a suitcase. Lightweight and Durable Materials The ZenPack is an expression of balance in design, crafted with precision and built for performance. Lightweight yet durable, ample storage with a compact design. Read more",B09PRH27MV,NA
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-109,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),₹699,4.2,"1,042",NA,NA,NA
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-110,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",₹999,4.2,451,NA,B08R7S55H4,"‎Lenovo, #43/3, Maruthi Mandira, Arisina Kunta, Next to Holiday Plam Hotel, Nelamangala, Bangalore 562123, India"
https://www.amazon.in/POLESTAR-XPLORE-Rucksack-Trekking-Backpack/dp/B07RC94TG8/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-111,"POLESTAR Xplore 55 L Hiking/ Trekking/ Camping/ Travelling Rucksack Backpack with rain cover, shoe compartment, water resistant, made with polyester, 1 year warranty",₹822,4.1,"10,087",Read more Read more Read more Read more,B07RC94TG8,POLESTAR
https://www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-112,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag (Black)",₹849,4.2,493,NA,NA,NA
https://www.amazon.in/ADISA-Women-Flower-Leather-Crossbody/dp/B09QRZCBHL/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-113,ADISA Women Girls Flower/Stripes Print Faux Leather Sling Bag Crossbody,₹599,4.2,89,"ABOUT US Floral design sling bag with high quality digital print with top zip closure. The sling belt is height adjustable. Inside it has 2 compartments divided with a fabric zipper pocket. This is a new design from ADISA from its latest printed collection. A stylish sling perfect for parties and clubbing, or for casual daily use. ADISA brings you this trendy shape sling bag with DIGITAL PRINTS. The perfect medium size makes it easy to carry and compartments provide enough space for your essentials. Unlike other styles of bags, sling bags work with the way your shoulders are designed to eliminate neck, shoulder, and backache. Carrying a sling bag across your chest also means that the weight of the bag is supported by your hip or back which lessens the pull of the bag on your shoulders and neck. PRODUCT DIMENSION Compartments: 2, Pockets: 2Height Adjustable Shoulder StrapDimensions: LxWxH - 8 x 4 x 8 inchesWhen you carry a sling bag, your hands are free and your bag is close to your body, which is a big plus. It means you can multitask. ABOUT THE ITEM Inner Material Type: PolyesterDo not expose to extreme heat. Clean with a soft moist cloth. Keep the bag stuffed when not in use to avoid wrinkles. 2 POCKETS Outer Material: PU / Faux LeatherClosure: Top Zip ClosureInner Material: PolyesterMake organization easier and safer, You can carry your phone, keys, lipstick, small wallet, credit cards, ID, cash, coins and other daily essentials. Read more ADISA Women Girls Quilted Sling Bag with Gold Chain ADISA Women Girls Floral Print Faux Leather Sling Bag Crossbody ADISA Women Girls Floral Print Sling Bag ADISA Women's & Girls' Sling Bag Department Women Women Women Women Product Dimensions 20.96 x 7.62 x 16.51 cm 20.32 x 10.16 x 20.32 cm 18.42 x 13.97 x 5.72 c 17.78 x 6.35 x 15.24 cm Included Components Sling Bag Sling Bag Sling Bag Sling Bag",B09QRZCBHL,ADISA
https://www.amazon.in/Comfabie-Casual-Waterproof-Laptop-Bag/dp/B0B2LXQWM5/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-114,Comfabie 35 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,₹749,3.9,32,NA,NA,NA
https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&smid=A2II2NOIORNN01&sprefix=ba%2Caps%2C283&sr=8-115,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),"₹1,079",4.5,373,"Read more BEAUTY GIRLS. This BEAUTY GIRLS School Cute Floral Printed Backpack Bag, made up of Polyester. It has a top opening three compartments with huge space for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. girls backpack polyester womens school bag blue bag girls blue bags school bags school bags girls pink floral school bag bag school college backpacks women laptop bag girls girls waterproof school bags girls bag school bags women's college bags printed bag girls waterproof college bags girls girls bag school girls women school bag bag girls polyester women's college bag backpacks college women college women backpack bags girls college bags school blue waterproof school bag girls laptop bags girls college backpack bag girls womens college bag backpacks floral backpack girls school bag bags girls school pink bag girls college bags women floral printed backpack bag women college BEAUTY GIRLS. A sporty versatile School Backpack from HOTSHOT made of Polyester. It has a top opening compartment & 3 for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. This backpack can be carried in 2 ways as it has an additional front handle to hold it in case you’re unable to carry it on your back. This is a Perfect School / College / Travel Backpack for your Princess. It keeps all the school stuff safe. This bag is made of durable materials for long lasting. It has 3 compartments. Adjustable shoulder straps &slider zipper Backpack is equipped with comfortable adjustable padded shoulder straps that evenly distribute weight. Slider zipper provides easy access to the entire compartment without any hassle. BEAUTY GIRLS. This stylish shoulder carry backpack contain 2 large main zippered compartment with 1 front Pocket and 1 inner pocket and mobile pocket to carry anything and everything you want in a secure and arranged manner that fits into this premium backpack Stylish & Fashionable. This bag is designed for modern fashion-conscious individuals who desire style along with functionality. It is a perfect mid-sized bag to carry all the daily essentials while using it as a fashion day pack, mini travel bag, college backpack etc. Read more Read more Read more",B08F9QYRZB,Shri Salasar Enterprises
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCLQ9H3/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1658679617&sprefix=ba%2Caps%2C283&sr=8-116,"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",₹745,4.1,220,NA,NA,NA
https://www.amazon.in/ICEMART-Waterproof-Laptop-Backpack-College/dp/B09LVP487G/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-115,ICEMART 25 L Waterproof Laptop Bag/Backpack for Men;Women;Boys;Girls/Office School College,₹549,3.7,30,NA,NA,NA
https://www.amazon.in/WALKENT-Craft-Waterproof-Laptop-Bag/dp/B09L5Z9KBD/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-116,"WALKENT Craft 15.6"" Waterproof Laptop Bag 27L - Anti-Theft, External USB, Expandable for Men Women","₹2,290",4.3,248,NA,NA,NA
https://www.amazon.in/Lavie-Sport-Maroon-Casual-Backpack/dp/B083KSWS2J/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-117,Lavie Sport Swing 34 litres Casual Backpack | School College Bag for Boys & Girls,₹769,4.2,101,NA,B083KSWS2J,Bagzone Lifestyle Pvt Ltd
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_RedZip/dp/B07P7ZNQPF/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-118,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹449,3.9,"8,654",NA,NA,NA
https://www.amazon.in/SFANE-Polyester-Duffle-Women-Compartment/dp/B08PD15TXH/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&smid=A2JZVJKL8GZ9MU&sprefix=ba%2Caps%2C283&sr=8-119,SFANE Yoga Series Polyester Gym Bag/Duffle Bag for Men & Women with Shoe Compartment (Grey),₹487,4.3,302,NA,NA,NA
https://www.amazon.in/Good-Friends-Waterproof-College-Military/dp/B082DK21NT/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-120,"Good Friends Waterproof, Laptop College School Bag + Digital Watches Combo (Military +Green)",₹699,4.0,"1,223",NA,NA,NA
https://www.amazon.in/Van-Heusen-Womens-Tote-Blue/dp/B07TXYG565/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-121,Van Heusen Women's Tote Bag (Blue),"₹1,650",4.6,65,NA,B07TXYG565,ABFRL
https://www.amazon.in/Safari-Swagpack-Backpack-Compartments-Raincover/dp/B09B25QMKY/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-122,Safari Swagpack 35 Ltrs Large Laptop Backpack With 3 Compartments and Raincover - Black (SWAGPACK19CBBLK),"₹1,099",3.7,315,NA,B09B25QMKY,Safari Industries
https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-125,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,₹679,3.7,229,NA,NA,NA
https://www.amazon.in/Caprese-Womens-Tote-bag-Olive/dp/B09FT317W6/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-126,Caprese Women's Tote bag,₹833,4.2,177,NA,NA,NA
https://www.amazon.in/Northzone-Lightweight-Backpacks-Stylish-College/dp/B08SKGRXXJ/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-127,Northzone Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Green),₹499,3.2,19,NA,NA,NA
https://www.amazon.in/Generic-PIKACHU-toddler-cartoon-backpack/dp/B09Q9BQTCW/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-128,Generic PIKACHU Kids School Bag/ Yellow/ kids toddler plush animal cartoon mini travel bag backpack for baby girl boy 3-6 year,₹189,3.3,50,NA,B09Q9BQTCW,NA
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-129,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"₹1,371",4.1,"3,214",NA,NA,NA
https://www.amazon.in/Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&sprefix=ba%2Caps%2C283&sr=8-130,Fristo Women's Handbag (FRB-315_Red),₹489,4.0,"5,021",NA,NA,NA
https://www.amazon.in/Genie-Spritz-Circle-Sling-Girls/dp/B0821FNVZ6/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-131,Genie Spritz Navy Blue 2 Ltrs Circle Sling Bag For Girls/Women,₹399,4.1,301,NA,NA,NA
